timestamp,slice,throughput,latency,jitter,packetLoss
2025-02-21 11:11:04.457,2,966328.0,8.48574161529541,1.7239999771118164,0.012738853693008423
2025-02-21 11:11:05.535,1,909872.0,7.426584720611572,1.684000015258789,0.01315789483487606
2025-02-21 11:11:05.535,2,986040.0,7.93740701675415,1.8589999675750732,0.012987012974917889
2025-02-21 11:11:06.693,1,900480.0,8.559138298034668,2.446000099182129,0.012738853693008423
2025-02-21 11:11:06.693,2,991800.0,8.047592,2.056,0.012820513
2025-02-21 11:11:07.797,1,941984.0,7.863993167877197,2.5399999618530273,0.013071895577013493
2025-02-21 11:11:07.797,2,961360.0,8.233583450317383,2.2119998931884766,0.012738853693008423
2025-02-21 11:11:08.890,1,937168.0,8.090996,2.235,0.012658228
2025-02-21 11:11:08.890,2,992216.0,8.2449312210083,2.3940000534057617,0.012987012974917889
2025-02-21 11:11:09.966,1,891312.0,7.776879787445068,2.1489999294281006,0.012578615918755531
2025-02-21 11:11:09.966,2,991376.0,8.063165664672852,2.111999988555908,0.012738853693008423
2025-02-21 11:11:11.049,1,930608.0,7.643547058105469,1.7489999532699585,0.01315789483487606
2025-02-21 11:11:11.049,2,965552.0,7.669744491577148,1.8760000467300415,0.012820512987673283
2025-02-21 11:11:12.137,1,929424.0,7.733615875244141,1.8320000171661377,0.012578615918755531
2025-02-21 11:11:12.137,2,989184.0,8.289467811584473,1.8630000352859497,0.012903225608170033
2025-02-21 11:11:13.216,1,887816.0,7.577362060546875,2.1710000038146973,0.013071895577013493
2025-02-21 11:11:13.216,2,983512.0,7.938157081604004,2.009999990463257,0.012903225608170033
2025-02-21 11:11:14.304,1,922048.0,8.287271499633789,2.2679998874664307,0.013333333656191826
2025-02-21 11:11:14.304,2,979520.0,8.005857467651367,2.2939999103546143,0.012820512987673283
2025-02-21 11:11:15.430,1,950696.0,8.17910099029541,2.23799991607666,0.012500000186264515
2025-02-21 11:11:15.430,2,2030624.0,8.327593803405762,1.4119999408721924,0.012422360479831696
2025-02-21 11:11:16.506,1,1803144.0,8.066530227661133,1.531999945640564,0.012820512987673283
2025-02-21 11:11:16.506,2,2606232.0,8.479496955871582,1.034000039100647,0.011070110835134983
2025-02-21 11:11:17.592,1,2436016.0,8.686479568481445,1.246999979019165,0.012461058795452118
2025-02-21 11:11:17.592,2,2791352.0,8.432644844055176,1.027999997138977,0.012422360479831696
2025-02-21 11:11:18.671,1,2806264.0,8.627781867980957,1.1200000047683716,0.01277955248951912
2025-02-21 11:11:18.671,2,2171160.0,8.556762,1.126,0.011428571
2025-02-21 11:11:19.787,1,2201688.0,8.651636123657227,1.5399999618530273,0.011267605237662792
2025-02-21 11:11:19.787,2,2172592.0,9.260683059692383,1.2649999856948853,0.014184396713972092
2025-02-21 11:11:20.862,1,2135424.0,8.547521591186523,1.1390000581741333,0.013840830884873867
2025-02-21 11:11:20.862,2,2176432.0,8.842989921569824,1.2760000228881836,0.014234875328838825
2025-02-21 11:11:21.947,1,2252720.0,8.901747703552246,1.3869999647140503,0.010791366919875145
2025-02-21 11:11:21.947,2,2071952.0,8.541729927062988,1.2549999952316284,0.010452961549162865
2025-02-21 11:11:23.033,1,2216472.0,8.616557121276855,1.246000051498413,0.01034482754766941
2025-02-21 11:11:23.033,2,2326512.0,8.552017211914062,1.2419999837875366,0.014705882407724857
2025-02-21 11:11:24.125,1,2320656.0,8.536328,1.534,0.013937282
2025-02-21 11:11:24.125,2,2354384.0,8.522334098815918,1.1749999523162842,0.00671140942722559
2025-02-21 11:11:25.208,1,2365928.0,8.296310424804688,1.1399999856948853,0.013071895577013493
2025-02-21 11:11:25.208,2,2303664.0,8.685431480407715,1.215000033378601,0.01337792631238699
2025-02-21 11:11:26.310,1,2185536.0,8.692123413085938,1.2569999694824219,0.01315789483487606
2025-02-21 11:11:26.310,2,2333544.0,8.852592468261719,1.0410000085830688,0.01034482754766941
2025-02-21 11:11:27.388,1,2292944.0,8.832749366760254,1.2979999780654907,0.013840830884873867
2025-02-21 11:11:27.388,2,1919720.0,9.35052490234375,1.1699999570846558,0.013333333656191826
2025-02-21 11:11:28.469,1,2335096.0,9.286842346191406,1.2410000562667847,0.013840830884873867
2025-02-21 11:11:28.469,2,2100168.0,8.882367134094238,1.1339999437332153,0.015384615398943424
2025-02-21 11:11:29.559,1,2335096.0,9.286842,1.241,0.013840831
2025-02-21 11:11:29.559,2,2073816.0,9.629863739013672,1.1979999542236328,0.00716845877468586
2025-02-21 11:11:30.640,1,2283000.0,8.224455833435059,1.4040000438690186,0.013245033100247383
2025-02-21 11:11:30.640,2,1973184.0,9.57886028289795,1.2079999446868896,0.01498127356171608
2025-02-21 11:11:31.715,1,2290480.0,8.467856407165527,1.2910000085830688,0.013559321872889996
2025-02-21 11:11:31.715,2,1880664.0,9.487212181091309,1.4869999885559082,0.01498127356171608
2025-02-21 11:11:32.797,1,2219496.0,8.545209884643555,1.4259999990463257,0.010135134682059288
2025-02-21 11:11:32.797,2,1770296.0,9.54844856262207,1.4160000085830688,0.011904762126505375
2025-02-21 11:11:33.881,1,2277920.0,8.517240524291992,1.225000023841858,0.013698630034923553
2025-02-21 11:11:33.881,2,1971440.0,9.924234390258789,1.2940000295639038,0.016260161995887756
2025-02-21 11:11:34.976,1,2364216.0,8.481142044067383,1.1150000095367432,0.013513513840734959
2025-02-21 11:11:34.976,2,2368920.0,9.324226379394531,1.1950000524520874,0.015384615398943424
2025-02-21 11:11:36.053,1,2317800.0,8.561230659484863,1.437999963760376,0.013245033100247383
2025-02-21 11:11:36.053,2,2438176.0,9.817574501037598,1.225000023841858,0.009900989942252636
2025-02-21 11:11:37.129,1,2311200.0,8.861135482788086,0.9819999933242798,0.013201320543885231
2025-02-21 11:11:37.129,2,2517880.0,9.554513931274414,1.2109999656677246,0.012944984249770641
2025-02-21 11:11:38.204,1,2228552.0,8.239226341247559,1.2109999656677246,0.010067113675177097
2025-02-21 11:11:38.204,2,2126136.0,8.926828384399414,1.274999976158142,0.011299435049295425
2025-02-21 11:11:39.290,1,2351320.0,7.934309959411621,1.1109999418258667,0.013651876710355282
2025-02-21 11:11:39.290,2,2169552.0,9.302810668945312,1.1920000314712524,0.014388489536941051
2025-02-21 11:11:40.376,1,2325712.0,8.67547607421875,1.0,0.009868420660495758
2025-02-21 11:11:40.376,2,2151152.0,10.084065437316895,1.3539999723434448,0.010676156729459763
2025-02-21 11:11:41.449,1,2331048.0,9.510798454284668,1.0770000219345093,0.013840830884873867
2025-02-21 11:11:41.449,2,2141792.0,9.53903865814209,1.069000005722046,0.010676156729459763
2025-02-21 11:11:42.541,1,2331048.0,9.510798454284668,1.0770000219345093,0.013840830884873867
2025-02-21 11:11:42.541,2,2412320.0,9.035463333129883,1.2879999876022339,0.014440433122217655
2025-02-21 11:11:43.622,1,2269512.0,9.197135925292969,1.3940000534057617,0.010033444501459599
2025-02-21 11:11:43.622,2,2246752.0,10.32100772857666,1.0880000591278076,0.009740259498357773
2025-02-21 11:11:44.700,1,2258880.0,9.354138374328613,1.3270000219345093,0.01342281885445118
2025-02-21 11:11:44.700,2,2277304.0,9.57956314086914,1.2380000352859497,0.013793103396892548
2025-02-21 11:11:45.825,1,2225024.0,8.906905174255371,1.437000036239624,0.013559321872889996
2025-02-21 11:11:45.825,2,2320504.0,9.949949264526367,0.9850000143051147,0.013698630034923553
2025-02-21 11:11:46.906,1,2356496.0,9.487738609313965,1.378000020980835,0.013559321872889996
2025-02-21 11:11:46.906,2,2342504.0,9.557734489440918,1.0240000486373901,0.013605441898107529
2025-02-21 11:11:47.983,1,2331136.0,9.542845726013184,1.2949999570846558,0.013029315508902073
2025-02-21 11:11:47.983,2,2343752.0,8.992432594299316,1.0980000495910645,0.01315789483487606
2025-02-21 11:11:49.072,1,2266248.0,9.113232612609863,1.2690000534057617,0.013468013145029545
2025-02-21 11:11:49.072,2,2215744.0,10.02290153503418,1.062000036239624,0.01315789483487606
2025-02-21 11:11:50.165,1,2226624.0,8.566843032836914,1.1399999856948853,0.01337792631238699
2025-02-21 11:11:50.165,2,2321336.0,9.222030639648438,1.0010000467300415,0.010416666977107525
2025-02-21 11:11:51.240,1,2326056.0,8.255349159240723,1.1030000448226929,0.013698630034923553
2025-02-21 11:11:51.240,2,2334024.0,9.441690444946289,1.0010000467300415,0.013605441898107529
2025-02-21 11:11:52.322,1,2304712.0,9.005587577819824,1.3769999742507935,0.013333333656191826
2025-02-21 11:11:52.322,2,2342944.0,9.707788467407227,1.0820000171661377,0.009966777637600899
2025-02-21 11:11:53.404,1,2245376.0,8.382875442504883,1.1710000038146973,0.010033444501459599
2025-02-21 11:11:53.404,2,2289720.0,9.667757987976074,1.1469999551773071,0.012987012974917889
2025-02-21 11:11:54.477,1,2297616.0,8.494680404663086,1.4290000200271606,0.01337792631238699
2025-02-21 11:11:54.477,2,2366504.0,9.69115161895752,0.9679999947547913,0.01342281885445118
2025-02-21 11:11:55.593,1,2253888.0,9.116929054260254,1.3170000314712524,0.013114754110574722
2025-02-21 11:11:55.593,2,2328608.0,9.038824081420898,1.093000054359436,0.013201320543885231
2025-02-21 11:11:56.678,1,2376704.0,8.610135078430176,1.350000023841858,0.013840830884873867
2025-02-21 11:11:56.678,2,2201376.0,9.792485237121582,1.1770000457763672,0.013468013145029545
2025-02-21 11:11:57.765,1,2204208.0,8.45357894897461,1.4119999408721924,0.013245033100247383
2025-02-21 11:11:57.765,2,2393688.0,9.788432121276855,1.1749999523162842,0.013840830884873867
2025-02-21 11:11:58.850,1,2331008.0,8.783252716064453,1.2829999923706055,0.014035088010132313
2025-02-21 11:11:58.850,2,2370824.0,9.504195213317871,1.2619999647140503,0.009740259498357773
2025-02-21 11:11:59.938,1,2309392.0,8.479531288146973,1.215999960899353,0.013201320543885231
2025-02-21 11:11:59.938,2,2192680.0,9.64576244354248,1.11899995803833,0.013114754110574722
2025-02-21 11:12:01.045,1,2324520.0,8.361459732055664,1.3420000076293945,0.009966777637600899
2025-02-21 11:12:01.045,2,2347448.0,9.167948722839355,1.0219999551773071,0.014184396713972092
2025-02-21 11:12:02.120,1,2318576.0,8.739946365356445,0.9879999756813049,0.013201320543885231
2025-02-21 11:12:02.120,2,2344704.0,9.861998558044434,1.3389999866485596,0.010135134682059288
2025-02-21 11:12:03.197,1,2271528.0,8.800292015075684,1.1080000400543213,0.01342281885445118
2025-02-21 11:12:03.197,2,2364552.0,9.553027153015137,1.1139999628067017,0.013468013145029545
2025-02-21 11:12:04.281,1,2290608.0,8.99184799194336,1.4359999895095825,0.013605441898107529
2025-02-21 11:12:04.281,2,2232776.0,9.447516441345215,1.1430000066757202,0.013071895577013493
2025-02-21 11:12:05.363,1,2257952.0,7.871087074279785,1.0859999656677246,0.013468013145029545
2025-02-21 11:12:05.363,2,2186376.0,9.400450706481934,1.2669999599456787,0.0139860138297081
2025-02-21 11:12:06.443,1,2290568.0,9.209087371826172,1.3880000114440918,0.01342281885445118
2025-02-21 11:12:06.443,2,2424816.0,10.106588363647461,1.2649999856948853,0.0069444444961845875
2025-02-21 11:12:07.561,1,2318464.0,8.737110137939453,1.027999997138977,0.013289036229252815
2025-02-21 11:12:07.561,2,2375344.0,9.102404594421387,1.1119999885559082,0.012861736118793488
2025-02-21 11:12:08.645,1,2318776.0,8.399917602539062,1.190999984741211,0.01315789483487606
2025-02-21 11:12:08.645,2,2221136.0,8.998473167419434,0.9340000152587891,0.013114754110574722
2025-02-21 11:12:09.725,1,2323296.0,8.14412784576416,1.3289999961853027,0.013333333656191826
2025-02-21 11:12:09.725,2,2402888.0,9.113866806030273,1.034000039100647,0.010238908231258392
2025-02-21 11:12:10.802,1,2229712.0,8.664399147033691,1.3589999675750732,0.013468013145029545
2025-02-21 11:12:10.802,2,2258600.0,9.522774696350098,1.1299999952316284,0.006557377055287361
2025-02-21 11:12:11.888,1,2316376.0,9.18549919128418,1.2869999408721924,0.013605441898107529
2025-02-21 11:12:11.888,2,2321704.0,9.839279174804688,1.2089999914169312,0.010238908231258392
2025-02-21 11:12:12.970,1,2208672.0,8.928322792053223,1.5540000200271606,0.013333333656191826
2025-02-21 11:12:12.970,2,2436624.0,9.126664161682129,1.2450000047683716,0.013468013145029545
2025-02-21 11:12:14.047,1,2295560.0,8.91939640045166,1.3489999771118164,0.013793103396892548
2025-02-21 11:12:14.047,2,2253424.0,9.884979248046875,1.3209999799728394,0.009463722817599773
2025-02-21 11:12:15.133,1,2324968.0,8.324673652648926,1.11899995803833,0.013029315508902073
2025-02-21 11:12:15.133,2,2302872.0,10.015222549438477,1.1540000438690186,0.013698630034923553
2025-02-21 11:12:16.224,1,2187800.0,8.889573097229004,1.4229999780654907,0.013201320543885231
2025-02-21 11:12:16.224,2,2291328.0,9.998455047607422,1.1050000190734863,0.006688963156193495
2025-02-21 11:12:17.308,1,2291648.0,9.748102188110352,1.5959999561309814,0.013840830884873867
2025-02-21 11:12:17.308,2,2017240.0,9.804794311523438,1.4140000343322754,0.01342281885445118
2025-02-21 11:12:18.392,1,2198504.0,8.171530723571777,1.3070000410079956,0.010101010091602802
2025-02-21 11:12:18.392,2,2257656.0,9.264760971069336,1.1380000114440918,0.014869888313114643
2025-02-21 11:12:19.467,1,2277872.0,8.633831024169922,1.2829999923706055,0.01315789483487606
2025-02-21 11:12:19.467,2,2408400.0,9.256447792053223,1.1030000448226929,0.013793103396892548
2025-02-21 11:12:20.549,1,2364496.0,8.144371032714844,1.2680000066757202,0.013201320543885231
2025-02-21 11:12:20.549,2,2567608.0,8.771675109863281,0.8870000243186951,0.01315789483487606
2025-02-21 11:12:21.671,1,2203688.0,8.874895095825195,1.3359999656677246,0.013071895577013493
2025-02-21 11:12:21.671,2,2278304.0,8.851191520690918,0.9649999737739563,0.012383900582790375
2025-02-21 11:12:22.752,1,2374680.0,8.214673042297363,1.1759999990463257,0.014035088010132313
2025-02-21 11:12:22.752,2,2267480.0,8.799553871154785,1.0829999446868896,0.013513513840734959
2025-02-21 11:12:23.836,1,2300088.0,9.197749137878418,1.2869999408721924,0.01315789483487606
2025-02-21 11:12:23.836,2,2361928.0,8.8319730758667,1.1970000267028809,0.010067113675177097
2025-02-21 11:12:24.916,1,2239944.0,8.527411460876465,1.3559999465942383,0.013289036229252815
2025-02-21 11:12:24.916,2,2293720.0,9.071542739868164,1.0379999876022339,0.013289036229252815
2025-02-21 11:12:25.992,1,2398016.0,8.785771369934082,1.2450000047683716,0.013840830884873867
2025-02-21 11:12:25.992,2,2276816.0,8.722789764404297,1.0210000276565552,0.013605441898107529
2025-02-21 11:12:27.066,1,2252952.0,8.195924758911133,1.2109999656677246,0.012944984249770641
2025-02-21 11:12:27.066,2,2328992.0,9.299758911132812,1.1139999628067017,0.013559321872889996
2025-02-21 11:12:28.153,1,2309584.0,9.684837341308594,1.440999984741211,0.013605441898107529
2025-02-21 11:12:28.153,2,2323720.0,9.052387237548828,0.9629999995231628,0.010033444501459599
2025-02-21 11:12:29.244,1,2261040.0,8.674875259399414,1.1679999828338623,0.013201320543885231
2025-02-21 11:12:29.244,2,2354248.0,9.57337474822998,0.9769999980926514,0.013333333656191826
2025-02-21 11:12:30.329,1,2261208.0,9.29316234588623,1.3680000305175781,0.013651876710355282
2025-02-21 11:12:30.329,2,2309352.0,9.055150985717773,1.0920000076293945,0.01413427572697401
2025-02-21 11:12:31.407,1,2358224.0,9.407712936401367,1.5149999856948853,0.010238908231258392
2025-02-21 11:12:31.407,2,2390808.0,9.172588348388672,1.1239999532699585,0.010033444501459599
2025-02-21 11:12:32.482,1,2306936.0,8.859448432922363,1.1549999713897705,0.013114754110574722
2025-02-21 11:12:32.482,2,2303040.0,9.169317245483398,1.003999948501587,0.013201320543885231
2025-02-21 11:12:33.562,1,2367672.0,8.944974899291992,1.2239999771118164,0.013745704665780067
2025-02-21 11:12:33.562,2,2331752.0,9.177568435668945,1.305999994277954,0.01337792631238699
2025-02-21 11:12:34.645,1,2324920.0,9.081220626831055,1.121999979019165,0.013114754110574722
2025-02-21 11:12:34.645,2,2301720.0,8.641364097595215,1.1360000371932983,0.013245033100247383
2025-02-21 11:12:35.726,1,2215608.0,8.826924324035645,1.0670000314712524,0.01342281885445118
2025-02-21 11:12:35.726,2,2308280.0,9.192126274108887,1.100000023841858,0.013559321872889996
2025-02-21 11:12:36.841,1,2412528.0,9.17039680480957,1.3220000267028809,0.01034482754766941
2025-02-21 11:12:36.841,2,2343544.0,9.329103469848633,1.0429999828338623,0.01337792631238699
2025-02-21 11:12:37.963,1,2186560.0,8.793733596801758,1.4249999523162842,0.012738853693008423
2025-02-21 11:12:37.963,2,2221984.0,9.119619369506836,0.9160000085830688,0.013114754110574722
2025-02-21 11:12:39.039,1,2270960.0,8.824578285217285,1.4229999780654907,0.010638297535479069
2025-02-21 11:12:39.039,2,2314016.0,9.26609992980957,1.065999984741211,0.013840830884873867
2025-02-21 11:12:40.123,1,2278832.0,8.655163764953613,1.2799999713897705,0.013029315508902073
2025-02-21 11:12:40.123,2,2236088.0,8.711058616638184,1.1080000400543213,0.01337792631238699
2025-02-21 11:12:41.259,1,2180504.0,8.917860984802246,1.218000054359436,0.010067113675177097
2025-02-21 11:12:41.259,2,2288080.0,8.895770072937012,1.034999966621399,0.013840830884873867
2025-02-21 11:12:42.338,1,2307248.0,8.851653099060059,1.2949999570846558,0.014035088010132313
2025-02-21 11:12:42.338,2,2122904.0,8.371932029724121,1.2269999980926514,0.013333333656191826
2025-02-21 11:12:43.433,1,2269688.0,8.664325714111328,1.406000018119812,0.013333333656191826
2025-02-21 11:12:43.433,2,2422344.0,8.497048377990723,1.0850000381469727,0.01413427572697401
2025-02-21 11:12:44.509,1,2413488.0,8.475870132446289,1.1729999780654907,0.013651876710355282
2025-02-21 11:12:44.509,2,2299312.0,8.835498809814453,1.1759999990463257,0.012903225608170033
2025-02-21 11:12:45.592,1,2267600.0,8.979217529296875,1.305999994277954,0.009646302089095116
2025-02-21 11:12:45.592,2,2389328.0,8.767910957336426,1.156999945640564,0.013513513840734959
2025-02-21 11:12:46.708,1,2321760.0,8.76724624633789,1.2740000486373901,0.010033444501459599
2025-02-21 11:12:46.708,2,2251808.0,8.264095306396484,1.1130000352859497,0.013114754110574722
2025-02-21 11:12:47.787,1,2162552.0,8.7620267868042,1.1959999799728394,0.013245033100247383
2025-02-21 11:12:47.787,2,2372720.0,8.663408279418945,1.0169999599456787,0.013651876710355282
2025-02-21 11:12:48.872,1,2237736.0,8.404251098632812,1.0490000247955322,0.013840830884873867
2025-02-21 11:12:48.872,2,2270504.0,8.796828269958496,0.9929999709129333,0.012903225608170033
2025-02-21 11:12:49.967,1,2414376.0,9.098676681518555,1.3539999723434448,0.013745704665780067
2025-02-21 11:12:49.967,2,2345128.0,9.045634269714355,1.2920000553131104,0.013605441898107529
2025-02-21 11:12:51.042,1,2181128.0,8.994192123413086,1.3839999437332153,0.012738853693008423
2025-02-21 11:12:51.042,2,2147224.0,8.675432205200195,1.2120000123977661,0.010033444501459599
2025-02-21 11:12:52.126,1,2327248.0,8.159671783447266,1.1950000524520874,0.013793103396892548
2025-02-21 11:12:52.126,2,2218368.0,8.723607063293457,1.1759999990463257,0.01433691754937172
2025-02-21 11:12:53.201,1,2370808.0,8.310983657836914,1.0540000200271606,0.009966777637600899
2025-02-21 11:12:53.201,2,2520120.0,8.425827980041504,1.065000057220459,0.013840830884873867
2025-02-21 11:12:54.322,1,2343672.0,8.898313522338867,1.25,0.009646302089095116
2025-02-21 11:12:54.322,2,2366080.0,8.273448944091797,0.9559999704360962,0.012820512987673283
2025-02-21 11:12:55.421,1,2231736.0,8.807596206665039,1.2280000448226929,0.013289036229252815
2025-02-21 11:12:55.421,2,2320360.0,9.09223461151123,1.13100004196167,0.013289036229252815
2025-02-21 11:12:56.536,1,2228128.0,8.445174217224121,1.2690000534057617,0.013793103396892548
2025-02-21 11:12:56.536,2,2313424.0,8.737961769104004,1.3630000352859497,0.010135134682059288
2025-02-21 11:12:57.655,1,2258560.0,8.571474075317383,1.437000036239624,0.013333333656191826
2025-02-21 11:12:57.655,2,2337840.0,8.289300918579102,0.9810000061988831,0.013468013145029545
2025-02-21 11:12:58.734,1,2312520.0,8.200190544128418,1.281000018119812,0.010067113675177097
2025-02-21 11:12:58.734,2,2260720.0,8.578206062316895,1.1759999990463257,0.013245033100247383
2025-02-21 11:12:59.812,1,2187568.0,8.584199905395508,1.3569999933242798,0.013333333656191826
2025-02-21 11:12:59.812,2,2288848.0,9.157209396362305,1.0829999446868896,0.010238908231258392
2025-02-21 11:13:00.919,1,2297256.0,8.772971153259277,1.4129999876022339,0.013793103396892548
2025-02-21 11:13:00.919,2,2280304.0,8.354564666748047,0.9860000014305115,0.01337792631238699
2025-02-21 11:13:01.995,1,2270848.0,8.612717628479004,1.3350000381469727,0.013333333656191826
2025-02-21 11:13:01.995,2,2359024.0,8.636802673339844,0.9879999756813049,0.013745704665780067
2025-02-21 11:13:03.091,1,2259664.0,8.292451858520508,1.2740000486373901,0.010135134682059288
2025-02-21 11:13:03.091,2,2314760.0,8.27026653289795,1.0920000076293945,0.013245033100247383
2025-02-21 11:13:04.177,1,2279416.0,9.15208911895752,1.36899995803833,0.013559321872889996
2025-02-21 11:13:04.177,2,2078720.0,8.751038551330566,1.3179999589920044,0.013289036229252815
2025-02-21 11:13:05.268,1,2267312.0,8.275052070617676,1.1239999532699585,0.013245033100247383
2025-02-21 11:13:05.268,2,2330136.0,8.72545337677002,1.180999994277954,0.012383900582790375
2025-02-21 11:13:06.355,1,2307920.0,8.252971649169922,1.1410000324249268,0.010033444501459599
2025-02-21 11:13:06.355,2,2285240.0,8.747736930847168,1.2029999494552612,0.013114754110574722
2025-02-21 11:13:07.438,1,2315104.0,8.697395324707031,1.1699999570846558,0.013605441898107529
2025-02-21 11:13:07.438,2,2330520.0,8.720345497131348,0.8180000185966492,0.013698630034923553
2025-02-21 11:13:08.517,1,2372456.0,8.80467414855957,1.3949999809265137,0.01315789483487606
2025-02-21 11:13:08.517,2,2269176.0,9.518261909484863,1.1950000524520874,0.013245033100247383
2025-02-21 11:13:09.593,1,2326056.0,9.211712837219238,1.25,0.0139860138297081
2025-02-21 11:13:09.593,2,2271760.0,9.157036781311035,1.1699999570846558,0.013468013145029545
2025-02-21 11:13:10.676,1,2248248.0,9.06747817993164,1.2630000114440918,0.01337792631238699
2025-02-21 11:13:10.676,2,2384424.0,10.102197647094727,1.2029999494552612,0.013651876710355282
2025-02-21 11:13:11.757,1,2315176.0,9.085604667663574,1.2319999933242798,0.013651876710355282
2025-02-21 11:13:11.757,2,2268088.0,9.11982250213623,0.9959999918937683,0.013245033100247383
2025-02-21 11:13:12.852,1,2338136.0,8.425944328308105,1.246000051498413,0.013245033100247383
2025-02-21 11:13:12.852,2,2232912.0,9.123071670532227,0.9810000061988831,0.013559321872889996
2025-02-21 11:13:13.929,1,2200424.0,9.704231262207031,1.5570000410079956,0.013289036229252815
2025-02-21 11:13:13.929,2,2391616.0,9.13392448425293,0.9980000257492065,0.006825938355177641
2025-02-21 11:13:15.005,1,2320256.0,8.928842544555664,1.0579999685287476,0.013793103396892548
2025-02-21 11:13:15.005,2,2319096.0,9.166837692260742,1.2799999713897705,0.01315789483487606
2025-02-21 11:13:16.091,1,2289904.0,8.838495254516602,1.2269999980926514,0.006557377055287361
2025-02-21 11:13:16.091,2,2263056.0,9.054110527038574,1.128999948501587,0.013745704665780067
2025-02-21 11:13:17.174,1,2302352.0,9.014056205749512,1.5099999904632568,0.013468013145029545
2025-02-21 11:13:17.174,2,2223808.0,9.206074714660645,1.190000057220459,0.013289036229252815
2025-02-21 11:13:18.257,1,2255616.0,9.001974105834961,1.4930000305175781,0.013559321872889996
2025-02-21 11:13:18.257,2,2383192.0,9.1425142288208,1.1469999551773071,0.0139860138297081
2025-02-21 11:13:19.377,1,2315488.0,7.910190582275391,1.0420000553131104,0.01337792631238699
2025-02-21 11:13:19.377,2,2297936.0,9.210773468017578,1.1260000467300415,0.012944984249770641
2025-02-21 11:13:20.486,1,2189544.0,8.917112350463867,1.2280000448226929,0.013114754110574722
2025-02-21 11:13:20.486,2,2330112.0,9.466630935668945,1.1679999828338623,0.013468013145029545
2025-02-21 11:13:21.619,1,2334456.0,8.761948585510254,1.2089999914169312,0.013888888992369175
2025-02-21 11:13:21.619,2,2275872.0,8.725018501281738,0.9580000042915344,0.013468013145029545
2025-02-21 11:13:22.738,1,2306056.0,8.111725807189941,1.2359999418258667,0.013698630034923553
2025-02-21 11:13:22.738,2,2349040.0,10.585922241210938,1.2699999809265137,0.013651876710355282
2025-02-21 11:13:23.818,1,2312744.0,8.84045696258545,1.503000020980835,0.013333333656191826
2025-02-21 11:13:23.818,2,2285952.0,9.951395988464355,1.0740000009536743,0.013114754110574722
2025-02-21 11:13:24.901,1,2264896.0,9.007827758789062,1.5729999542236328,0.012987012974917889
2025-02-21 11:13:24.901,2,2323240.0,9.61402702331543,1.3079999685287476,0.013333333656191826
2025-02-21 11:13:25.979,1,2235216.0,8.499163627624512,1.3049999475479126,0.013651876710355282
2025-02-21 11:13:25.979,2,2316480.0,8.84504508972168,1.003000020980835,0.010135134682059288
2025-02-21 11:13:27.054,1,2350424.0,8.603860855102539,1.2350000143051147,0.013698630034923553
